pair,entry_idx,exit_idx,direction,entry_price,pnl_bps,reason,hold,winner,H,dH_5,imb5,imb10,spread_bps,ret_5,ret_15,ret_30,atr_bps,vol_30,vwap_pos_30,vwap_pos_240,fwd_5,fwd_10,fwd_30,fwd_60,fwd_120,fwd_240
ETH,15434,15674,-1,2001.55,86.93262721390815,timeout,240,1,0.43471080718016614,-0.007590128631223769,-0.31697078249188404,-0.33903809381060745,0.49961280007948367,-20.939798080519267,-30.38378203372161,-31.873303618118463,4.371612000699539,5.299833084840759,-20.39524910181334,-28.912503571765225,33.97367040543608,85.93340161374918,42.467088006794555,110.91404161774676,103.41984961654727,86.93262721390815
ETH,15747,15755,-1,2007.85,-50.0,sl,8,0,0.43489293296670756,-0.008982686887296365,-0.5916328442085546,-0.6535039459014362,0.4980451726978431,-24.09698415064443,145.52436775220335,153.73334344736867,23.959530272252884,23.620038869625525,124.29869363677959,125.93740894478067,4.482406554273677,-50.30256244241471,1.9921806907874373,28.38857484373736,75.20482107727156,220.6340115048433
ETH,15830,15918,-1,2008.0500000000002,200.0,tp,88,1,0.4297261407643635,-0.07990359477863646,-0.7762451112445433,-0.7427411836294919,1.4939867035181122,-21.863897239682295,32.97609233305909,50.55181561100186,8.376996873299078,8.513592437832166,14.440649340958789,88.50696070715757,-13.943875899502522,-12.449889195984554,-2.9879734070359376,51.044545703543555,230.07395234182604,213.14210303528424
ETH,16192,16241,-1,1927.4,-50.0,sl,49,0,0.43498558332349346,0.004869165469185199,-0.5157404273112841,-0.6113648357893882,1.0376673238562077,21.057009904594803,66.06606606606613,74.74779154252431,8.76458293185502,9.040358837603018,36.04648766803997,-137.6754011873116,14.008508872056513,9.598422745668023,-8.041921759882609,-92.09297499221725,-54.73695133340284,-216.09422019300607
ETH,16475,16506,-1,1948.35,-50.0,sl,31,0,0.433647801568139,-0.0013462057416541162,-0.4736976073307314,-0.36551041229070386,0.5132548053488153,-78.92659826361448,-87.75946275946245,-96.5766132106638,8.871975921017517,14.570656698662166,-84.63707508512996,-2.915146735850138,24.63623065670939,8.725331690917493,-44.653168065287296,-32.33505273693149,-117.53535042471785,-94.43888418405378
ETH,16672,16690,-1,1964.45,-50.0,sl,18,0,0.4344553642228132,-0.014202404875786112,-0.5981266222773952,-0.18007401857275854,0.5090483341388635,-28.931807222800643,-4.579337013762563,-37.02294915683968,6.035858819080966,7.782398526706589,-23.77582555986857,-10.113299602925174,-17.307643360735536,-30.542900048360355,-59.04960676016202,97.73728015475047,141.5154368907323,13.74430502176227
ETH,16725,16965,-1,1959.35,59.20330721922995,timeout,240,1,0.41995858200663666,-0.05348286080121112,-0.11998087954110898,0.16538028109119515,0.5103733380975142,-41.67619628472008,-45.21783310047045,-92.03307122449544,7.929014359718256,9.56300638695049,-54.17809759738712,-45.00013880813669,57.16181386684283,58.692933881133726,61.755173909714415,164.85058820527198,144.43565468139963,59.20330721922995
ETH,17093,17177,1,1938.25,-50.0,sl,84,0,0.39746537107427626,-0.05431737995830882,0.33742414025623735,-0.3636828112957559,0.5159293176830081,-21.622178177044262,-50.306716973383956,-50.306716973383956,5.1040150356542,6.461152409498315,-31.95070439831693,-49.47019025422827,0.7738939765267183,-19.86327873081395,-6.707081129885273,21.669031342705924,-39.21062814394416,648.523152328131
ETH,18485,18580,1,1962.55,-50.0,sl,95,0,0.4229064561845681,-0.014102944546880769,0.942811887791255,0.021168265610163373,0.5095411581865892,25.542131746314478,25.03001047173825,24.51794151449249,6.332868680324746,7.665525001154497,23.353709084239505,-4.713285532347289,0.5095411581867992,14.26715242923704,48.40641002777035,16.814858220173257,-56.04952740057567,-29.043846016661988
ETH,18676,18681,-1,1936.75,-50.0,sl,5,0,0.429943859790333,-0.006822316506968407,-0.2665753261452315,-0.28124758145654366,0.5163289015097924,-37.55047452483229,-75.32860180891166,-136.23631270690106,24.009293920227403,25.401465530555992,-107.9350841815796,-123.02643529655599,-66.09009939331223,-21.68581386343016,-1.5489867045315187,-161.09461727120024,-231.05718342584237,-266.42571317929463
