entry_idx,entry_price,entropy,imbalance_5,imbalance_10,spread_bps,trailing_ret_bps,micro_dev_bps,ret_1,ret_5,ret_10,ret_30,vol_10,vol_30,imb_change,imb_mean_10,imb_mean_30,spread_mean_10,bid_depth_5,ask_depth_5,depth_ratio,direction,exit_reason,pnl_bps,actual_move_bps,hold_bars,won,direction_correct,opp_pnl_bps,future_5_bps,future_10_bps,future_30_bps,future_60_bps
18708,66589.0,0.4311069779407617,0.979017885356759,0.8226368493770404,1.2013996305696137,-57.03961416135384,0.5992225877252139,-2.327170086104946,-57.03961416135384,-4.353177819808041,38.366159389155996,15.580623710828178,14.268778293822997,1.8256465956945278,-0.41921402401627106,-0.12182810421167387,0.8996900297086923,4.697100000000001,0.0498,94.31927710843375,1,tp,234.79854029944792,234.79854029944792,45,True,True,-234.79854029944792,15.46802024358307,41.37319977774112,154.0044151436426,272.19210380092784
18938,68381.0,0.42867880910878786,0.5435330193845143,-0.1722286038219981,0.2924789049589798,-40.78006437424398,0.006963783449174881,1.316328321534499,-40.78006437424398,-27.490356499609845,-56.34847350167615,9.819841298673486,7.618583639193326,0.8564113134528633,-0.13700194254242465,-0.07180454557345355,0.36473780087810453,0.7047,0.2084,3.3814779270633397,1,sl,-15.647621415305624,-15.647621415305624,62,False,False,15.647621415305624,38.97281408578479,60.32377414779022,39.26529299074222,-10.456120852283535
19178,68495.5,0.4216669645302656,-0.629073599414134,-0.040374024327429814,0.14599499237176164,24.807540321400978,0.04415897917601081,10.083812557999394,24.807540321400978,30.60634239564264,27.81620806523666,6.507489055136404,6.246307409775326,0.2307820785197816,-0.6008521787867357,-0.33690385577880183,0.2779799668106921,0.10130000000000002,0.4449,0.2276916160935042,-1,sl,-19.855318962560542,19.855318962560542,1,False,False,19.855318962560542,16.059449160894523,4.087859786410242,-6.277784671985254,-41.46257783357976
19180,68806.5,0.4243101286154191,-0.8511881573821581,-0.49146488349877465,0.1453351064216317,59.35629125518149,0.06148792964008378,25.498495588760495,59.35629125518149,73.49442569669628,66.42039427965373,10.380979747589608,8.365917712603927,-1.6976937496703617,-0.478586165875455,-0.3446738126926924,0.2777984672133417,0.0573,0.7128,0.08038720538720538,-1,timeout,88.21840959792992,-88.21840959792992,240,True,True,-88.21840959792992,-30.37503724212076,-39.749151606316424,-42.29251596869488,-97.37452130249346
20271,72956.0,0.42794001401445747,-0.7378604149824844,-0.7240077543107847,0.2741378365041943,-64.34831162287158,0.1294820777583356,-7.601542222800406,-64.34831162287158,-93.75869864827303,-46.930422919508885,17.739323630106284,14.052397050063359,0.1759479755163722,-0.42974589819856035,-0.18991032249138814,0.25887550922229313,0.48640000000000005,3.2245999999999997,0.15084041431495382,-1,sl,-27.071111354788346,27.071111354788346,7,False,False,27.071111354788346,1.1650858051437396,38.72196940621686,47.974121388234536,53.114205822688554
20281,73238.5,0.42476328754030535,-0.6294942108470444,0.16475493227473115,0.13654020767765587,37.55250841162461,0.001750515482027936,9.97738004933968,37.55250841162461,38.72196940621686,-30.898857286754122,8.47026829344117,13.957282037220784,-0.5393579438136652,-0.7451070968882467,-0.3614890417857996,0.25987870587954753,0.030400000000000003,0.13369999999999999,0.22737471952131644,-1,sl,-15.97520429828636,15.97520429828636,18,False,False,15.97520429828636,-6.076039241655895,-21.505082709231125,4.915447476394608,2.594263945876474
20639,72438.5,0.4238331019480078,-0.9930069930069929,-0.9107604448452059,0.13804813738550634,-27.19037391926915,-0.06603601377176294,-5.243078791056233,-27.19037391926915,-18.189209113895764,-35.76414919152393,4.343756297459064,6.487995396438558,-0.30388903587919613,-0.5125541351792201,-0.016622910866373592,0.19292147155355438,0.0018000000000000004,0.513,0.003508771929824562,-1,sl,-22.77794266860811,22.77794266860811,6,False,False,22.77794266860811,6.28119025104068,33.40764924729234,47.764655535385,56.5307122593639
22200,71137.5,0.4285619851337042,-0.2591414944356121,-0.5560885206584542,0.14057283429977158,20.706996006507605,-0.06430459441289835,8.019076962035854,20.706996006507605,58.46671568350281,41.49992589298934,10.188535948944084,10.5302136630548,-0.842571614451098,0.13352333289136045,-0.08076478201781478,0.35254917514439355,0.023299999999999998,0.039599999999999996,0.5883838383838383,-1,sl,-18.41504129326932,18.41504129326932,10,False,False,18.41504129326932,11.034967492531411,18.41504129326932,27.27112985415614,15.392725355825032
22382,70523.5,0.42525710096852615,-0.8495501818413832,-0.5868927638244547,0.42539011818755446,-27.715128076414295,-0.07379216335961301,6.526905750061651,-27.715128076414295,-56.81938344624382,-54.575838557053835,9.783255585340136,7.661682050504601,0.041814423702326686,-0.02676492314365424,-0.23742483394866198,0.29768887275871514,0.1179,1.4494000000000002,0.08134400441562024,-1,sl,-16.164824491127217,16.164824491127217,20,False,False,16.164824491127217,3.6867143576246875,0.1417967060635128,2.694137415186759,-38.07241557778562
23212,68454.0,0.42174214882602945,-0.8935377875136912,-0.8026357963008354,0.8765010079761592,24.749212857875236,-0.3658078339264714,6.358673010722349,24.749212857875236,10.309504485730425,53.08954730697258,7.085641397621947,6.558836733052685,-0.875711450538418,-0.4497940532698288,-0.24802407729753817,0.4387360533461727,0.0243,0.43220000000000003,0.05622397038408144,-1,timeout,27.317614748589847,-27.317614748589847,240,True,True,-27.317614748589847,-8.18067607444406,-3.359920530575655,-28.2671575072313,-33.96441405907669
25583,67881.5,0.41704880909127057,-0.6510077400567092,0.17906502834775934,0.14731554252631424,21.998302144465853,0.056253403370141855,8.625392565944079,21.998302144465853,21.110594418241035,19.92722871292152,3.792702224387907,3.177880551794946,-0.5750788224476624,-0.07404805638999754,0.04005498178164978,0.2066036345216465,0.22769999999999999,1.0772,0.21138135907909394,-1,sl,-16.352025220420785,16.352025220420785,17,False,False,16.352025220420785,-13.11108328484245,-1.3258398827364903,24.01243343178816,-43.900031672842175
27115,67808.5,0.4288543339863275,0.06717194233912918,-0.36169316222945797,0.14747413672327217,32.40148247878771,-0.06496887145216351,5.164260367251927,32.40148247878771,28.840394299955996,43.99250498063223,5.516357708023287,5.3940728142707846,0.9129324877162063,-0.1312028669487384,0.1571558617356395,0.2069108017108789,0.7181,0.6276999999999999,1.1440178429185917,1,tp,201.7446190374361,201.7446190374361,108,True,True,-201.7446190374361,-7.0787585627174465,5.898965468931205,30.674620438440048,41.73518069268578
27255,69179.0,0.42267886689488915,-0.7165474674243166,-0.49438740224503896,0.5782101504791917,66.42657062825074,-0.0905024583371173,46.76358249705803,66.42657062825074,63.86383473959923,3.108845750641187,14.593373525623871,14.747759020576755,-0.3110445355343753,-0.33818309185048345,-0.2897866507387103,0.2468116617332111,0.7232999999999999,4.3802,0.16512944614401168,-1,sl,-17.635409589615847,17.635409589615847,15,False,False,17.635409589615847,-25.368970352274147,7.010798074560398,18.936382428194065,-4.697957472643566
27962,69225.5,0.3935448021040774,-0.15474867234778314,0.10572822299651574,0.144455439108421,-21.90912039205739,-0.028263020696039812,-11.254842829006018,-21.90912039205739,5.636937841919654,26.723251401341575,9.946444340119688,9.731505850657104,-0.7845496903949835,0.27618937519789566,0.2513958210585861,0.15875200128067884,0.3422,0.4675,0.7319786096256684,-1,sl,-20.946038670721645,20.946038670721645,26,False,False,20.946038670721645,-10.545247054914997,1.4445543910834857,96.78514420264239,128.6375685260488
28721,70428.5,0.4291074013912376,-0.3452079107505072,-0.09340207560167996,0.7099398680931724,70.63752511278443,-0.20921412313815024,8.668774647386801,70.63752511278443,90.6935260869246,124.63791033833438,13.50830829817982,12.120672296265283,-0.09771963211688364,-0.39369004017616327,-0.2850427633851565,0.35677888141691133,0.5165,1.0611000000000002,0.48675902365469786,-1,sl,-20.588256174702835,20.588256174702835,5,False,False,20.588256174702835,20.588256174702835,52.10958631803875,108.1238419105901,106.63296818759437
29050,70052.5,0.3920485558391408,0.9977877465740798,0.8335550663989745,0.14275008029692016,-20.08733002343499,0.07118681305633881,-0.42823190184893,-20.08733002343499,0.28550831186135994,8.572347037183459,6.602487072187707,6.099685101792897,0.31637934378448973,0.003350152067346568,-0.0019009877625248788,0.14264061236239414,3.2510000000000003,0.0036000000000000003,903.0555555555555,1,sl,-15.274258591770895,-15.274258591770895,77,False,False,15.274258591770895,-2.997751686235617,18.98576067949076,37.40052103779368,25.480889333000523
29856,69390.0,0.43017636172642937,0.9293324342548888,0.5835370823145885,0.2882259691598213,-22.502929694521168,0.14203124744333767,-16.61738999072071,-22.502929694521168,-26.805027559592133,-30.387276136289998,6.554605170598259,5.895069097437221,0.03550980428546979,0.08339050157387837,0.08412794894245067,0.1582522752266557,1.4305999999999999,0.0524,27.30152671755725,1,sl,-20.46404381034761,-20.46404381034761,138,False,False,20.46404381034761,23.850698947975868,48.63813229571967,8.142383628764183,19.527309410578564
