pair,bar_idx,ret_5_bps,abs_ret_5_bps,direction,mid_price,imb5_before,imb10_before,spread_before,depth_ratio_before,prior_ret_5,vol_30_before,micro_dev_before,total_depth_before,imb5_change
BTC,196554,-339.3942480113188,339.3942480113188,-1,61859.475,0.42651749164971503,0.5760771720767076,0.16973955889585393,3.71783982428494,-225.71428458565856,46.5776189448858,0.06019483000233847,7.754099999999999,0.3420506954444344
BTC,13087,325.7276583558255,325.7276583558255,1,27969.684999999998,0.31556122850592977,0.3497378475533982,0.0035752994709805598,2.075682618886905,19.588031598058997,10.24400962958106,0.0011166646099872116,10.79906,0.5384605454411675
BTC,415676,324.74029037891984,324.74029037891984,1,53079.955,0.2855092172861891,-0.4500984390381099,0.0018839503541472986,0.3792167111955895,-273.747157524018,71.1977102866736,-0.0008876925936280526,2.8444,0.21342166639536625
BTC,119614,-323.5250038491444,323.5250038491444,-1,43938.335,-0.4579669417153246,-0.45987713097396365,0.0022759169173709724,0.36997830678098986,-1.4950538634683763,9.334422622765986,-0.0005830582879335726,10.502239999999999,-0.8179346112945987
BTC,208733,-323.06189000173237,323.06189000173237,-1,68970.995,0.6666521752304468,0.6769823647233575,0.0014498848385123791,5.191612412390848,20.467785067626032,12.163118345932231,0.000522583857736052,9.19634,0.5273437642686032
BTC,196555,-323.0542587218632,323.0542587218632,-1,62235.985,0.5594232331437855,0.39469413198402853,0.001606787455000722,2.3041146727281165,-151.13538671037486,47.74112695633168,0.0004887473781861862,3.5613400000000004,-0.37227424220313887
BTC,217057,-319.8054682729901,319.8054682729901,-1,70433.755,0.7413393332531817,0.7658726733155696,0.0014197737994745998,7.542360382800211,138.04742519486712,20.2111468868885,0.0005174521705165793,5.21289,1.2034065983654472
BTC,253374,-316.96845363382687,316.96845363382687,-1,63762.97,0.12984229260308133,0.29018269403492963,0.928438559245006,1.8176264275224907,-162.63374264652185,43.700241293701325,0.24870525768096416,3.95251,0.9935856885308174
BTC,204772,-315.7496248554881,315.7496248554881,-1,64705.065,-0.05095653752425376,-0.03637579218608524,0.0015454740679168265,0.9298019261732161,-398.39818643352174,71.02692462227994,-2.074999149080867e-05,7.179499999999999,0.5647727579021986
BTC,278999,-314.9543495360085,314.9543495360085,-1,59302.244999999995,-0.25376219404602857,-0.019075600231592795,0.0016862768015000562,0.9625629340408941,358.58744609437167,55.645716422309796,-0.0001894284033479208,3.24708,-0.3871132811213045
BTC,415669,-314.55474977590825,314.55474977590825,-1,55317.715,0.03464929522098066,-0.43080496060960244,0.0018077391667456382,0.39781455548482925,-119.09730331489344,30.20914826367353,0.00012574323751230615,1.9763700000000002,0.9640509090443458
BTC,416442,314.475430789547,314.475430789547,1,51992.615,-0.46182761281003265,-0.7019517354100566,0.10578425416819492,0.175121455202802,7.795640273740023,63.63312007778875,-0.05262018812847131,1.45614,-0.4679140304050236
BTC,86557,-313.14605410715734,313.14605410715734,-1,42761.994999999995,0.4139246269489261,0.12870106209614354,0.0023385251324306243,1.2954234339037953,-90.43332286265193,16.04776183795327,0.0004639338231303972,4.57774,1.101971335874217
BTC,13091,312.85151275723956,312.85151275723956,1,28470.695,-0.3854559678986486,-0.45432396790272456,0.003512383523492232,0.3752094059786369,201.57563377129816,19.1528638526899,-0.0014008870495558685,4.4739,-0.1855883563419163
BTC,416415,306.6160131691986,306.6160131691986,1,50630.265,-0.4381247042550867,-0.10169895033005086,0.001975103230204565,0.8153779663680654,141.26794429682786,42.52800808612439,0.0003128300902573455,2.31025,-0.6141007104693046
BTC,224228,-306.0837819954432,306.0837819954432,-1,66277.60500000001,0.6382938601859908,0.6381188822829703,0.0015088052736307097,4.526676861775047,-8.502426470404778,4.657635679672264,0.0005117010743565423,9.070990000000002,1.2006776734068172
BTC,416412,305.5849797036192,305.5849797036192,1,49746.555,-0.005372513190853136,0.004949418803274027,0.002010189448246479,1.0099480747949947,-59.038413636385286,29.729951776020734,3.515349369608128e-05,3.54183,-0.3759717938569761
BTC,221743,291.76023285321094,291.76023285321094,1,62849.895000000004,-0.3424938128882727,-0.25128957510974476,0.0015910925550531576,0.5983510450205656,-12.715733050012723,15.707419151738392,-0.0002681415998693171,4.2940499999999995,-1.3246138415056097
BTC,208734,-291.4478472063642,291.4478472063642,-1,68999.995,-0.3020516876323988,-0.2989944949946344,0.0014492754665795717,0.5396524063085126,19.16564883794658,11.867359876007345,-0.0003834799306128687,37.90732,-0.7869702030121679
BTC,126536,-291.12418207366653,291.12418207366653,-1,47923.020000000004,0.5751156062780474,0.7798057592328838,0.8263252190699014,8.082889693356046,257.4968169410141,28.870142087844364,-0.21228441150521898,1.7061300000000001,-0.14089060205226733
BTC,86556,-290.5987554592404,290.5987554592404,-1,42655.895000000004,0.9126484783544431,0.7861930945392847,0.4337032431270155,8.354234820855572,-123.55542229278704,15.131695517814919,0.21683776814175917,5.97614,1.8420817460380041
BTC,416411,288.02431146140117,288.02431146140117,1,49829.994999999995,-0.5960168768745022,-0.5572636508822981,0.0020068234006520107,0.28430404117302865,-37.588464393973894,29.571464909367446,-0.0005338672670494637,2.0412600000000003,-0.2205664147227691
BTC,416438,278.05202000966034,278.05202000966034,1,52077.845,-0.5700082970640039,-0.593708599937988,0.0019202023436333182,0.2549345596038203,13.904289226136513,65.41057839607349,-0.0005620129111785653,1.4190800000000001,-1.435440599923981
BTC,415671,-273.747157524018,273.747157524018,-1,54573.9,0.07208755089082287,0.23253890055957332,5.09034538488157,1.605995276448859,-237.99645126354463,34.27418926985301,-1.085682327108287,2.15164,1.0521138727921933
BTC,75006,272.3799195470433,272.3799195470433,1,37667.975000000006,-0.8965594939257084,-0.8922271855859559,0.002654775044858999,0.05695553643611284,-4.667569664935645,3.1380791444969085,-0.0011688024864149127,21.412450000000003,-1.0846979223700766
BTC,415982,-271.0746167749423,271.0746167749423,-1,50926.015,-0.8740398158044572,-0.8710904810928292,0.0019636329280351725,0.06889539560474918,-132.91096381761514,35.09936702374039,-0.000977568683890644,1.6610099999999999,-1.1161692496071038
BTC,416420,-268.4195730114991,268.4195730114991,-1,52182.67,-0.9423972686257774,-0.026558351138496916,0.5097477764176291,0.9482574933825387,306.6160131691986,54.34296167579007,-0.16392225060983312,1.77383,-0.5042725643706907
BTC,196556,-267.74743649369935,267.74743649369935,-1,62085.375,-0.6180526754322053,-0.49594921712849177,0.001610685285344787,0.33694377930759256,-140.18841123003335,47.83640795023188,-0.00041231104089019314,4.28806,-0.7771267217520926
BTC,75008,267.18835663547713,267.18835663547713,1,37692.884999999995,0.8630938103056855,0.7639437224065002,0.0026530205905006396,7.472555868410735,10.918475954984075,3.930902437826206,0.0012459767005717555,14.262870000000001,1.7233867705469823
BTC,253361,-267.06251954445094,267.06251954445094,-1,65859.485,0.7676914200939586,0.6356071225158674,0.0015183841794865578,4.488581483284039,-99.35151447958646,13.715384469936927,0.0006837864162608239,2.9321100000000007,0.4387623917778415
BTC,222799,266.2975807948742,266.2975807948742,1,64021.235,-0.6511483656803569,-0.6942841773666304,0.001561981738521806,0.18043951936595046,-22.672190714453365,37.952175742467126,-0.00036843292861450514,5.55843,0.09571800273045816
BTC,13102,-264.1407266127638,264.1407266127638,-1,29012.565000000002,-0.04758993680874819,-0.24179035845194036,0.0034467824538779277,0.6105778132254711,-83.42042187025945,69.71561422901556,0.00022465709883437193,2.2616699999999996,0.8209632654824655
BTC,75007,261.32039012580987,261.32039012580987,1,37713.475000000006,-0.8388397398682297,-0.8087866972632319,0.0026515721508127443,0.10571357199059545,13.13455645516326,3.8125016517979047,-0.0012364587400912081,11.818320000000002,-0.5908383604042368
BTC,196548,-260.6978315752395,260.6978315752395,-1,63283.035,0.35854271202471394,0.09502764132493577,0.3049790516526729,1.2100122515654779,-103.11471852585963,31.671914394185016,0.005776717895099148,3.8963400000000004,0.7669416772998874
BTC,416441,260.6961789130957,260.6961789130957,1,51999.994999999995,-0.31652877955174763,-0.2612030776404758,0.001923077108379966,0.5857874401493722,10.780841943327513,63.830081469511946,-0.00026722424132389846,1.7156000000000002,-0.16829939265956997
BTC,416006,260.30598674084524,260.30598674084524,1,50194.005000000005,-0.17264939675353075,-0.04316364419774675,0.0019922697943782863,0.9172447306080301,-107.99730913273908,50.69189635640226,-1.8373882870998993e-05,3.15636,0.0544697741158946
BTC,13101,-258.8270587301056,258.8270587301056,-1,28900.765,0.8448984120995574,0.7744807121661722,0.0034601160218552234,7.868421052631581,-156.88622530154794,69.54159889016536,0.0007349394868674115,4.74159,-0.09731949921569272
BTC,117347,-258.41322815082003,258.41322815082003,-1,43645.405,-0.632227841610926,-0.4751954757422611,0.002291191936937524,0.35575253102893206,-107.33818128573769,21.75097226207661,-0.0007463017739561834,2.56042,0.3488705920536912
BTC,117358,-258.3262321838353,258.3262321838353,-1,42628.075,-0.44607106116958145,-0.3543114132936718,0.03518807734138949,0.4767652257585425,-59.664527093360455,51.57280639758934,-0.012704707801558444,2.8239,0.2563220559379889
BTC,126531,257.4968169410141,257.4968169410141,1,46719.994999999995,0.7160062083303147,0.7212709562119454,0.002140411188408147,6.175427335519431,1.297257445769251,6.09172484503354,0.0007783663260667426,5.14227,0.24813233411984625
BTC,75009,257.2751122048711,257.2751122048711,1,37731.205,-0.16841018336083258,-0.23126076544369797,0.0026503261695557476,0.6243512797057889,19.283783498504903,4.291172281383269,-0.00020492169246069225,13.921860000000002,-0.5568055963324499
BTC,371290,-256.1971048071454,256.1971048071454,-1,56712.975000000006,-0.8730305536534247,-0.8555996969640975,0.0017632649322376877,0.0778186713827084,-8.989851931694437,13.191368740662426,-0.0007989825963637446,10.823799999999999,-0.3838142117674675
BTC,75010,255.97311002399704,255.97311002399704,1,37735.994999999995,-0.05834822017470713,-0.10984960858112645,0.0026499897517045117,0.8020459569804915,18.047141586832183,4.28946568798345,-0.00025282232704570637,9.471950000000003,-0.9430724313554073
BTC,458852,-255.66085619796564,255.66085619796564,-1,57144.845,0.0730342874447983,0.09645951920685747,0.0017499391243492337,1.2135145491703565,-80.05415407647209,10.105216812927258,0.0002646780911697312,7.278390000000002,0.3215907254018019
BTC,215872,254.87404061421026,254.87404061421026,1,69080.005,-0.8002006110718833,-0.7056234755163042,0.001447596883463067,0.1725917406211743,-168.18130225332405,41.80034509215716,-0.0002509877208372775,5.38297,0.08174352657556327
BTC,371291,-254.86461374924053,254.86461374924053,-1,56736.005000000005,-0.36439462747006507,-0.3836386659314175,0.00176254919641192,0.44546408628561235,2.429382838913252,13.204898398924994,-0.0004651326711310232,9.7926,-0.4596604267164643
BTC,236813,-251.53020372093883,251.53020372093883,-1,68195.985,0.6241031166185819,0.6560563275341802,0.0014663619873388771,4.81490563748852,-35.42163205001558,9.78628256892218,0.0005132323592001828,6.710750000000001,-0.19304573022831362
BTC,298602,250.28590956582386,250.28590956582386,1,62532.884999999995,0.1461722052689044,0.17157719956920792,0.001599158587043804,1.4142261644174574,-11.711299223456928,7.091423111464214,0.00016329416919171915,6.341810000000001,-0.012417805277621957
BTC,420022,249.27594962447674,249.27594962447674,1,55868.005000000005,-0.9499928967182837,-0.884820465488674,0.0017899332546485716,0.0611090215860233,22.96196009276441,14.623434096773511,-0.0008694078586905932,7.194159999999999,-0.11663663422526349
BTC,117361,248.62132174749087,248.62132174749087,1,41264.16,0.7368019302478614,0.6597679429169067,0.5622312437717644,4.878340851084321,-376.5152807559835,74.31883700333098,0.26334615373653264,3.6620299999999997,-0.22978518192397623
BTC,223719,-247.44568578671132,247.44568578671132,-1,66672.005,-0.950628745362884,-0.9510055779769585,0.0014998798963314977,0.025112394642072218,0.0,8.983447909467161,-0.0007124367186893918,5.317339999999999,-1.2453232607918037
BTC,416425,247.23728306406346,247.23728306406346,1,50781.985,-0.7045667864193934,-0.4600711056489489,0.0019692022662685027,0.3697963011952574,-268.4195730114991,62.258687312707494,-0.0006932557974500441,1.1391499999999999,0.23783048220638403
BTC,53602,-247.2248336847438,247.2248336847438,-1,35692.005000000005,-0.9537848479389656,-0.9276030897946831,0.002801747899014714,0.03755799655468917,-5.040604166814955,11.2220310859433,-0.001379535866452792,7.071020000000001,-1.2437493341344061
BTC,227708,244.81307019051934,244.81307019051934,1,67786.005,0.3574766546359269,0.2983757318514796,0.0014752307640435972,1.8505285389824035,-60.70526524077691,12.911122598751975,0.00028517352208065036,5.37165,0.68106932071364
BTC,415673,244.2507993572529,244.2507993572529,1,53025.415,-0.7896832419040877,-0.23081924137043633,10.340324540600342,0.624933973061009,-480.17598565313955,66.11802554874404,-4.620068066185175,1.47661,-1.1040530437334548
BTC,376196,-243.34853199107997,243.34853199107997,-1,56663.994999999995,-0.31245933297982453,-0.18995755695403224,0.0017647890873273705,0.6807322146173483,-42.17630062704703,13.229537909488764,-0.00045715951935477897,5.11509,-0.02819786398374108
BTC,86558,-242.58159829355418,242.58159829355418,-1,42725.005000000005,0.9075459233033282,0.7626005777635874,0.002340549755825018,7.424620334620333,-84.26459426080224,15.976062283518024,0.0009126977516432234,6.545929999999999,0.013464293900181445
BTC,415983,-242.45959358411562,242.45959358411562,-1,50951.994999999995,0.8134363469776885,0.6747665980288279,0.001962631689306232,5.149429879829117,-75.18991047665513,35.24945384596269,0.00040374196944129145,2.0008399999999997,0.7671505287664773
BTC,415675,240.12892023837162,240.12892023837162,1,53083.985,-0.8859231651376147,-0.8187004600463689,7.190492575114369,0.09968631115263965,-379.0249127031831,71.13756319074646,0.6040219169051961,0.82383,-0.6495152051331823
